id,question,value,milliseconds,created,nquestions,expert_id,object_id
4176,Mammal,true,2016,2017-03-11 17:10:30.319557+00,3,17,366
4177,Bird,false,1303,2017-03-11 17:10:33.501924+00,4,17,206
4178,Mammal,false,37320,2017-03-11 17:11:12.046939+00,4,17,503
4179,Bird,false,4941,2017-03-11 17:11:19.635111+00,4,17,378
4180,Amphibian,false,4620,2017-03-11 17:11:27.041422+00,4,17,564
4181,Mammal,true,5718,2017-03-11 17:11:34.894323+00,3,17,494
4182,Amphibian,false,3600,2017-03-11 17:11:42.64477+00,4,17,49
4183,Bird,true,3583,2017-03-11 17:11:49.632337+00,3,17,59
4184,Bird,false,3146,2017-03-11 17:11:54.953804+00,3,17,431
4185,Mammal,true,2267,2017-03-11 17:12:00.291199+00,4,17,378
4186,Mammal,true,3627,2017-03-11 17:12:08.16793+00,3,17,556
4187,Reptil,false,1832,2017-03-11 17:12:13.639099+00,3,17,556
4188,Amphibian,false,10950,2017-03-11 17:12:29.842946+00,4,17,243
4189,Bird,false,1488,2017-03-11 17:12:32.595009+00,4,17,564
4190,Bird,true,2743,2017-03-11 17:12:41.612247+00,4,17,49
4191,Amphibian,false,2194,2017-03-11 17:12:45.077418+00,4,17,38
4192,Amphibian,false,1948,2017-03-11 17:12:48.096852+00,4,17,433
4193,Mammal,true,1843,2017-03-11 17:12:50.975927+00,4,17,359
4194,Amphibian,false,1410,2017-03-11 17:12:53.391128+00,3,17,300
4195,Reptil,false,1406,2017-03-11 17:12:55.834693+00,4,17,378
4196,Amphibian,false,1837,2017-03-11 17:12:58.755385+00,3,17,377
4197,Amphibian,false,1635,2017-03-11 17:13:01.488307+00,3,17,426
4198,Mammal,false,1957,2017-03-11 17:13:04.789177+00,1,17,154
4199,Amphibian,false,1837,2017-03-11 17:13:08.433387+00,3,17,83
4200,Amphibian,false,8340,2017-03-11 17:13:17.938407+00,4,17,444
4201,Reptil,false,2037,2017-03-11 17:13:21.654229+00,3,17,505
4202,Bird,true,1394,2017-03-11 17:13:24.419407+00,3,17,300
4203,Amphibian,false,1864,2017-03-11 17:13:27.493087+00,2,17,572
4204,Reptil,false,1414,2017-03-11 17:13:30.762268+00,2,17,443
4205,Bird,true,2635,2017-03-11 17:13:34.670595+00,3,17,191
4206,Amphibian,false,1792,2017-03-11 17:13:37.626775+00,2,17,446
4207,Bird,true,1644,2017-03-11 17:13:40.260789+00,4,17,243
4208,Bird,false,1032,2017-03-11 17:13:42.322979+00,4,17,38
4209,Amphibian,false,4073,2017-03-11 17:13:48.014043+00,3,17,362
4210,Bird,false,2364,2017-03-11 17:13:51.375893+00,4,17,433
4211,Mammal,true,3467,2017-03-11 17:13:55.86763+00,4,17,564
4212,Amphibian,false,1568,2017-03-11 17:13:58.525184+00,2,17,493
4213,Bird,false,2389,2017-03-11 17:14:02.17515+00,3,17,377
4214,Reptil,false,2185,2017-03-11 17:14:05.553083+00,1,17,192
4215,Amphibian,false,18918,2017-03-11 17:14:27.893391+00,4,17,301
4216,Bird,false,5036,2017-03-11 17:15:59.111043+00,4,17,444
4217,Amphibian,false,2136,2017-03-11 17:16:03.794745+00,3,17,522
4218,Mammal,true,2266,2017-03-11 17:16:07.752934+00,3,17,522
4224,Amphibian,false,1705,2017-03-11 17:16:31.219793+00,3,17,553
4233,Amphibian,true,2901,2017-03-11 17:17:09.115024+00,3,17,543
7642,Mammal,true,3295,2017-03-22 01:13:24.06127+00,3,22,341
7644,Amphibian,false,2104,2017-03-22 01:13:44.87372+00,3,22,90
7647,Amphibian,false,2162,2017-03-22 01:13:57.788935+00,4,22,385
7651,Bird,false,8084,2017-03-22 01:14:20.380123+00,4,22,526
7653,Reptil,false,3207,2017-03-22 01:14:30.89699+00,4,22,295
7655,Amphibian,false,4344,2017-03-22 01:14:49.671699+00,3,22,467
7658,Mammal,true,2309,2017-03-22 01:15:01.175168+00,4,22,385
7659,Amphibian,true,7001,2017-03-22 01:15:10.73747+00,4,22,50
7662,Bird,false,1584,2017-03-22 01:15:50.380486+00,4,22,50
7664,Mammal,false,1690,2017-03-22 01:15:57.537399+00,4,22,435
7724,Reptil,false,14041,2017-03-22 11:54:42.659476+00,4,14,556
7726,Reptil,false,1000,2017-03-22 11:55:48.714938+00,2,14,36
7729,Mammal,true,1184,2017-03-22 11:56:06.973887+00,4,14,561
7731,Reptil,false,3965,2017-03-22 11:56:23.909004+00,1,14,440
7734,Mammal,false,8307,2017-03-22 11:56:47.404462+00,1,14,470
7735,Amphibian,false,2087,2017-03-22 11:56:52.766727+00,1,14,291
7736,Bird,false,1411,2017-03-22 11:56:57.642453+00,1,14,495
7741,Reptil,false,2886,2017-03-22 11:57:52.5881+00,1,14,231
7742,Mammal,true,9957,2017-03-22 11:58:05.367239+00,1,14,302
7745,Reptil,false,3187,2017-03-22 11:58:20.594936+00,3,14,352
7749,Reptil,true,36652,2017-03-22 11:59:24.134223+00,1,14,338
7750,Reptil,false,1701,2017-03-22 11:59:28.925401+00,4,14,348
7751,Bird,false,1188,2017-03-22 11:59:32.816397+00,3,14,493
7752,Reptil,false,1946,2017-03-22 11:59:37.832415+00,4,14,378
7754,Reptil,true,1239,2017-03-22 11:59:47.595035+00,4,14,119
7755,Amphibian,false,1291,2017-03-22 11:59:54.15104+00,1,14,297
7756,Bird,false,3540,2017-03-22 12:00:00.961291+00,1,14,208
7758,Bird,true,1193,2017-03-22 12:00:11.113526+00,1,14,2
7759,Reptil,false,4364,2017-03-22 12:00:19.010974+00,4,14,192
7761,Reptil,false,3510,2017-03-22 12:00:42.457449+00,2,14,482
7762,Reptil,false,1115,2017-03-22 12:00:50.255396+00,3,14,205
7764,Reptil,false,9148,2017-03-22 12:01:06.16512+00,4,14,433
7766,Amphibian,false,3497,2017-03-22 12:01:25.456901+00,1,14,416
7767,Reptil,false,1929,2017-03-22 12:01:37.259168+00,4,14,81
7769,Reptil,false,3229,2017-03-22 12:01:56.757113+00,2,14,339
7770,Bird,false,1260,2017-03-22 12:02:00.607764+00,2,14,484
7839,Amphibian,false,10234,2017-03-23 19:44:14.72301+00,3,4,243
7842,Bird,false,1227,2017-03-23 19:44:24.76814+00,4,4,349
7845,Reptil,false,1230,2017-03-23 19:45:00.779442+00,3,4,573
7847,Mammal,false,2721,2017-03-23 19:45:11.791197+00,4,4,349
7849,Amphibian,false,5825,2017-03-23 19:45:23.281039+00,4,4,392
7850,Reptil,true,6582,2017-03-23 19:45:31.613807+00,1,4,539
7851,Amphibian,false,32940,2017-03-23 19:46:08.655476+00,3,4,343
7853,Bird,false,1928,2017-03-23 19:46:22.030618+00,3,4,343
7856,Mammal,true,4167,2017-03-23 19:46:44.151486+00,3,4,454
7859,Mammal,true,5258,2017-03-23 19:47:15.733811+00,3,4,205
7860,Bird,false,2955,2017-03-23 19:47:21.015892+00,4,4,77
7862,Amphibian,false,1698,2017-03-23 19:47:49.943878+00,2,4,374
7864,Mammal,false,2633,2017-03-23 19:47:59.262382+00,4,4,248
7865,Amphibian,false,5639,2017-03-23 19:48:07.097949+00,2,4,208
9720,Bird,false,2008,2017-03-25 20:22:23.301147+00,4,10,282
9723,Bird,false,1990,2017-03-25 20:22:32.44959+00,2,26,386
9725,Amphibian,false,2102,2017-03-25 20:22:44.448265+00,4,26,269
9726,Reptil,false,1521,2017-03-25 20:22:46.984117+00,2,26,418
9727,Amphibian,false,23005,2017-03-25 20:22:48.880708+00,1,10,298
9730,Bird,false,3928,2017-03-25 20:22:54.862846+00,2,10,258
9731,Bird,true,3935,2017-03-25 20:22:56.796806+00,2,26,324
9732,Amphibian,false,2341,2017-03-25 20:22:59.304651+00,1,10,278
9734,Bird,false,1273,2017-03-25 20:23:05.114075+00,2,10,325
9741,Bird,false,1016,2017-03-25 20:23:22.129333+00,3,26,344
9743,Amphibian,false,1399,2017-03-25 20:23:24.335953+00,2,26,368
9747,Bird,true,1106,2017-03-25 20:23:30.121322+00,2,10,442
9750,Amphibian,false,1466,2017-03-25 20:23:33.183343+00,1,10,465
9752,Bird,false,1904,2017-03-25 20:23:37.063398+00,4,10,423
9755,Reptil,false,2396,2017-03-25 20:23:40.659401+00,1,26,157
9756,Bird,false,1237,2017-03-25 20:23:43.092579+00,4,26,384
9757,Mammal,true,1250,2017-03-25 20:23:43.294071+00,3,10,90
9764,Bird,false,1039,2017-03-25 20:23:57.822908+00,4,10,334
9765,Amphibian,false,1057,2017-03-25 20:23:59.037398+00,3,26,200
9766,Bird,false,4153,2017-03-25 20:24:19.784696+00,3,10,208
9770,Reptil,false,1223,2017-03-25 20:24:27.808369+00,2,10,442
9772,Amphibian,true,1349,2017-03-25 20:24:31.365159+00,4,26,201
9775,Bird,false,2099,2017-03-25 20:24:35.801494+00,3,10,571
9781,Amphibian,false,1574,2017-03-25 20:24:57.616779+00,3,10,56
9783,Bird,false,1114,2017-03-25 20:25:03.452762+00,2,10,386
4219,Reptil,false,1990,2017-03-11 17:16:11.583766+00,3,17,522
4220,Amphibian,false,1631,2017-03-11 17:16:14.297784+00,4,17,527
4221,Amphibian,false,4029,2017-03-11 17:16:19.313768+00,1,17,373
4222,Amphibian,false,1650,2017-03-11 17:16:22.218709+00,4,17,299
4223,Mammal,true,2955,2017-03-11 17:16:26.420305+00,4,17,444
4225,Reptil,false,1703,2017-03-11 17:16:35.008108+00,2,17,446
4226,Amphibian,false,2842,2017-03-11 17:16:39.091753+00,3,17,77
4227,Mammal,true,3163,2017-03-11 17:16:43.785398+00,4,17,433
4228,Reptil,false,4915,2017-03-11 17:16:50.389916+00,4,17,444
4229,Bird,false,2034,2017-03-11 17:16:55.68144+00,3,17,83
4230,Mammal,true,1445,2017-03-11 17:16:59.236185+00,3,17,431
4231,Bird,false,1500,2017-03-11 17:17:01.993261+00,4,17,565
4232,Mammal,true,2080,2017-03-11 17:17:05.256726+00,4,17,565
4234,Reptil,false,1441,2017-03-11 17:17:12.395915+00,4,17,564
4235,Bird,false,3246,2017-03-11 17:17:18.448676+00,2,17,561
4236,Bird,false,2266,2017-03-11 22:58:58.79099+00,2,17,256
4237,Bird,true,2764,2017-03-11 22:59:02.806586+00,4,17,527
4238,Mammal,false,2845,2017-03-11 22:59:22.00736+00,3,17,553
4239,Mammal,true,1933,2017-03-11 22:59:25.48442+00,2,17,572
4240,Amphibian,true,2517,2017-03-11 22:59:29.531983+00,4,17,112
4241,Mammal,false,5370,2017-03-11 22:59:36.459443+00,4,17,352
4242,Bird,false,1914,2017-03-11 22:59:39.701333+00,2,17,218
4243,Mammal,true,3155,2017-03-11 22:59:44.245258+00,3,17,362
4244,Reptil,false,2071,2017-03-11 22:59:47.555576+00,2,17,561
4245,Reptil,false,1777,2017-03-11 22:59:50.65739+00,4,17,352
4246,Bird,true,2436,2017-03-11 22:59:54.427989+00,4,17,299
4247,Bird,false,1481,2017-03-11 22:59:57.251832+00,3,17,426
4248,Mammal,false,1704,2017-03-11 23:00:00.039802+00,2,17,331
4249,Mammal,false,2112,2017-03-11 23:00:03.370505+00,3,17,115
4250,Amphibian,false,3920,2017-03-11 23:00:08.824761+00,3,17,471
4251,Reptil,true,8066,2017-03-11 23:00:25.19772+00,1,17,167
4252,Amphibian,false,2371,2017-03-11 23:00:29.136911+00,4,17,511
4253,Reptil,false,2648,2017-03-11 23:00:40.177157+00,3,17,553
4254,Reptil,false,2885,2017-03-11 23:00:44.31815+00,2,17,331
4255,Reptil,false,3566,2017-03-11 23:00:50.95559+00,3,17,431
4256,Reptil,false,3063,2017-03-11 23:00:56.945549+00,4,17,565
4257,Amphibian,false,2151,2017-03-11 23:01:03.610881+00,4,17,225
4258,Bird,false,4932,2017-03-11 23:01:10.481656+00,3,17,344
4259,Bird,false,2259,2017-03-11 23:01:15.288067+00,4,17,112
4260,Mammal,false,2915,2017-03-11 23:01:21.538753+00,4,17,299
4261,Reptil,true,6900,2017-03-11 23:01:30.144897+00,2,17,256
4262,Bird,false,1960,2017-03-11 23:01:33.592007+00,4,17,511
4263,Amphibian,false,4595,2017-03-11 23:01:40.468356+00,4,17,340
4264,Bird,true,2449,2017-03-11 23:01:46.046808+00,3,17,166
4265,Mammal,false,3367,2017-03-11 23:01:53.131674+00,3,17,166
4266,Mammal,true,2017,2017-03-11 23:02:00.220435+00,4,17,511
4267,Reptil,false,62597,2017-03-11 23:03:06.000394+00,4,17,433
4268,Bird,false,1634,2017-03-11 23:03:09.137145+00,3,17,471
4269,Bird,false,1662,2017-03-11 23:03:12.734482+00,4,17,340
4270,Mammal,false,1791,2017-03-11 23:03:16.453208+00,4,17,112
4271,Mammal,false,4227,2017-03-11 23:03:22.48855+00,4,17,527
4272,Amphibian,false,2128,2017-03-11 23:03:25.934126+00,3,17,451
4273,Mammal,false,1294,2017-03-11 23:03:28.689407+00,4,17,243
4274,Reptil,false,2490,2017-03-11 23:03:32.647896+00,4,17,112
4275,Mammal,true,1445,2017-03-11 23:03:35.691664+00,4,17,340
4276,Bird,false,1096,2017-03-11 23:03:38.140542+00,3,17,451
4277,Bird,false,2165,2017-03-11 23:03:41.620182+00,3,17,77
4278,Bird,false,2308,2017-03-11 23:03:45.151907+00,1,17,325
4279,Amphibian,false,2541,2017-03-11 23:03:49.139101+00,3,17,532
4280,Mammal,true,1613,2017-03-11 23:03:51.758469+00,2,17,218
4281,Reptil,false,4142,2017-03-11 23:03:57.381701+00,3,17,362
4282,Bird,true,3511,2017-03-11 23:04:02.496564+00,3,17,276
4283,Bird,false,2015,2017-03-11 23:04:07.399027+00,3,17,308
4284,Amphibian,false,2128,2017-03-11 23:04:17.224773+00,3,17,548
4285,Reptil,false,2545,2017-03-11 23:04:21.165216+00,3,17,166
4286,Mammal,false,1567,2017-03-11 23:04:24.050257+00,3,17,303
4287,Bird,false,1411,2017-03-11 23:04:26.894408+00,3,17,543
4288,Bird,false,2295,2017-03-11 23:04:30.846817+00,4,17,301
4289,Bird,true,1836,2017-03-11 23:04:34.312848+00,3,17,165
4290,Amphibian,false,2486,2017-03-11 23:04:40.360639+00,4,17,574
4291,Mammal,true,3409,2017-03-11 23:04:45.155669+00,3,17,471
4292,Amphibian,false,10399,2017-03-11 23:04:56.813933+00,4,17,94
4293,Amphibian,true,15869,2017-03-11 23:05:15.143046+00,2,17,539
4294,Amphibian,false,8117,2017-03-11 23:05:24.961759+00,4,17,423
4295,Mammal,true,41476,2017-03-11 23:06:08.235034+00,3,17,451
4296,Amphibian,false,2443,2017-03-11 23:06:13.611355+00,4,17,357
4297,Amphibian,false,1775,2017-03-11 23:06:16.484602+00,4,17,54
4298,Reptil,false,1697,2017-03-11 23:06:19.660501+00,4,17,348
4299,Bird,false,1255,2017-03-11 23:06:23.970927+00,4,17,54
4300,Mammal,false,1605,2017-03-11 23:06:27.132743+00,3,17,344
4301,Mammal,false,3837,2017-03-11 23:06:34.366338+00,3,17,165
4302,Mammal,false,5388,2017-03-11 23:06:48.398194+00,2,17,355
4303,Reptil,false,4195,2017-03-11 23:06:54.112836+00,2,17,355
4304,Bird,false,1201,2017-03-11 23:06:56.514913+00,4,17,225
4305,Bird,true,15480,2017-03-11 23:07:26.524902+00,4,17,357
4306,Mammal,true,1784,2017-03-11 23:07:29.718468+00,4,17,225
4307,Mammal,true,12504,2017-03-11 23:07:43.595291+00,4,17,301
4308,Amphibian,true,19033,2017-03-11 23:08:03.95375+00,4,17,469
4309,Mammal,false,3314,2017-03-11 23:08:13.104435+00,3,17,532
4310,Bird,false,2830,2017-03-11 23:08:17.377226+00,4,17,469
4311,Amphibian,false,1928,2017-03-11 23:08:20.739976+00,3,17,507
4312,Bird,false,2272,2017-03-11 23:08:24.30348+00,4,17,453
4313,Amphibian,false,1797,2017-03-11 23:08:27.228965+00,2,17,278
4314,Reptil,false,1450,2017-03-11 23:08:30.091384+00,4,17,243
4315,Bird,false,1614,2017-03-11 23:08:33.009799+00,2,17,147
4316,Bird,false,10207,2017-03-11 23:08:51.094018+00,2,17,386
4317,Bird,false,2943,2017-03-11 23:08:55.501503+00,4,17,574
4318,Amphibian,false,2060,2017-03-11 23:08:58.771557+00,2,17,544
4319,Mammal,false,2135,2017-03-11 23:09:02.460564+00,4,17,469
4320,Reptil,false,2631,2017-03-11 23:09:06.529318+00,4,17,301
4321,Bird,true,3329,2017-03-11 23:09:11.269709+00,3,17,504
4322,Amphibian,false,8124,2017-03-11 23:09:20.931816+00,4,17,39
4323,Amphibian,false,7873,2017-03-11 23:09:30.204418+00,2,17,360
4324,Mammal,false,7343,2017-03-11 23:09:38.77572+00,4,17,357
7643,Amphibian,false,3367,2017-03-22 01:13:41.476079+00,4,22,226
7645,Amphibian,false,2690,2017-03-22 01:13:48.941753+00,4,22,526
7646,Mammal,true,3173,2017-03-22 01:13:53.933433+00,3,22,88
7648,Amphibian,false,3336,2017-03-22 01:14:02.471365+00,1,22,166
7649,Bird,true,2200,2017-03-22 01:14:06.005469+00,2,22,416
7650,Bird,false,2016,2017-03-22 01:14:10.460074+00,4,22,385
7652,Amphibian,false,3825,2017-03-22 01:14:26.077111+00,4,22,57
7654,Reptil,false,10977,2017-03-22 01:14:43.342575+00,1,22,343
7656,Bird,false,1971,2017-03-22 01:14:53.241761+00,3,22,467
7657,Reptil,false,2065,2017-03-22 01:14:56.938493+00,3,22,463
7660,Bird,false,2100,2017-03-22 01:15:14.98592+00,4,22,344
7661,Amphibian,false,24000,2017-03-22 01:15:47.182524+00,3,22,98
7663,Bird,true,1885,2017-03-22 01:15:54.186653+00,4,22,226
7665,Reptil,true,4128,2017-03-22 01:16:04.033739+00,2,22,535
7666,Bird,false,3680,2017-03-22 01:16:09.29826+00,1,22,483
7667,Amphibian,false,4169,2017-03-22 01:16:15.036794+00,4,22,255
7725,Reptil,false,3951,2017-03-22 11:55:45.215793+00,3,14,71
7727,Mammal,false,1696,2017-03-22 11:55:59.601418+00,4,14,348
7728,Mammal,false,1434,2017-03-22 11:56:03.480492+00,2,14,356
7730,Bird,false,6390,2017-03-22 11:56:16.480805+00,2,14,340
7732,Mammal,false,1462,2017-03-22 11:56:28.57091+00,1,14,330
7733,Reptil,false,1595,2017-03-22 11:56:33.538913+00,4,14,218
7737,Bird,false,1849,2017-03-22 11:57:13.059867+00,4,14,451
7738,Mammal,false,9561,2017-03-22 11:57:26.966187+00,4,14,112
7739,Reptil,false,7724,2017-03-22 11:57:40.127073+00,3,14,467
7740,Bird,false,1826,2017-03-22 11:57:46.528261+00,1,14,401
7743,Amphibian,false,1453,2017-03-22 11:58:09.428516+00,1,14,587
7744,Reptil,false,1593,2017-03-22 11:58:14.732018+00,3,14,199
7746,Bird,false,1121,2017-03-22 11:58:29.452174+00,1,14,461
7747,Reptil,false,1695,2017-03-22 11:58:34.030321+00,3,14,155
7748,Amphibian,false,1392,2017-03-22 11:58:43.941355+00,2,14,484
7753,Reptil,false,1910,2017-03-22 11:59:42.282903+00,4,14,186
7757,Reptil,false,2282,2017-03-22 12:00:07.073973+00,4,14,112
7760,Bird,false,1759,2017-03-22 12:00:26.754868+00,2,14,82
7763,Mammal,true,1482,2017-03-22 12:00:54.602825+00,3,14,529
7765,Reptil,false,1182,2017-03-22 12:01:18.300611+00,3,14,493
7768,Reptil,false,1376,2017-03-22 12:01:48.591207+00,4,14,53
7840,Bird,false,2294,2017-03-23 19:44:18.504583+00,4,4,561
7841,Bird,false,1993,2017-03-23 19:44:21.894573+00,3,4,454
7843,Mammal,true,10587,2017-03-23 19:44:37.253399+00,1,4,568
7844,Mammal,true,18607,2017-03-23 19:44:57.448489+00,3,4,573
7846,Bird,false,2524,2017-03-23 19:45:06.843479+00,4,4,289
7848,Bird,false,1596,2017-03-23 19:45:15.491652+00,4,4,548
7852,Reptil,false,2927,2017-03-23 19:46:16.496908+00,1,4,288
7854,Amphibian,false,2859,2017-03-23 19:46:31.263264+00,4,4,77
7855,Reptil,false,3337,2017-03-23 19:46:37.059678+00,4,4,409
7857,Bird,true,14553,2017-03-23 19:47:01.01541+00,4,4,392
7858,Bird,false,2796,2017-03-23 19:47:06.994228+00,4,4,248
7861,Mammal,true,11174,2017-03-23 19:47:46.526003+00,4,4,561
7863,Mammal,false,2423,2017-03-23 19:47:54.811998+00,4,4,392
9721,Amphibian,false,3323,2017-03-25 20:22:25.690669+00,2,26,455
9722,Bird,true,2675,2017-03-25 20:22:29.42869+00,2,26,49
9724,Amphibian,false,7563,2017-03-25 20:22:41.242587+00,4,26,384
9728,Amphibian,false,1576,2017-03-25 20:22:49.425079+00,3,26,159
9729,Bird,false,1621,2017-03-25 20:22:51.980319+00,4,26,57
9733,Bird,false,974,2017-03-25 20:23:02.185121+00,3,10,167
9735,Bird,false,1624,2017-03-25 20:23:08.931551+00,4,10,123
9736,Mammal,true,1184,2017-03-25 20:23:11.798251+00,4,10,51
9737,Mammal,false,1254,2017-03-25 20:23:14.908741+00,3,10,260
9738,Amphibian,false,18972,2017-03-25 20:23:16.467724+00,3,26,344
9739,Mammal,false,1357,2017-03-25 20:23:18.088327+00,3,10,356
9740,Bird,false,3097,2017-03-25 20:23:20.284973+00,2,26,429
9742,Amphibian,false,4110,2017-03-25 20:23:24.113069+00,4,10,423
9744,Mammal,true,1188,2017-03-25 20:23:26.264945+00,2,26,368
9745,Bird,true,1249,2017-03-25 20:23:27.02386+00,4,10,326
9746,Amphibian,false,1630,2017-03-25 20:23:28.599882+00,3,26,282
9748,Amphibian,false,1558,2017-03-25 20:23:30.989756+00,3,26,262
9749,Bird,false,1356,2017-03-25 20:23:33.096319+00,3,26,585
9751,Mammal,false,1836,2017-03-25 20:23:35.727104+00,2,26,465
9753,Bird,false,1106,2017-03-25 20:23:37.564584+00,3,26,282
9754,Mammal,true,1549,2017-03-25 20:23:40.465178+00,2,10,362
9758,Amphibian,false,5115,2017-03-25 20:23:48.93666+00,4,26,401
9759,Amphibian,false,1646,2017-03-25 20:23:51.397064+00,4,26,378
9760,Reptil,false,1235,2017-03-25 20:23:51.687378+00,3,10,88
9761,Amphibian,false,2017,2017-03-25 20:23:54.240739+00,3,26,404
4325,Amphibian,false,28000,2017-03-11 23:10:08.564855+00,2,17,263
4326,Mammal,true,1467,2017-03-11 23:10:11.282914+00,4,17,574
4327,Amphibian,false,12034,2017-03-11 23:10:24.721898+00,4,17,56
4328,Bird,false,1603,2017-03-11 23:10:32.355032+00,1,17,93
4329,Reptil,false,3107,2017-03-11 23:10:36.749624+00,4,17,469
4330,Mammal,false,2232,2017-03-11 23:10:40.344496+00,3,17,276
4331,Mammal,true,1446,2017-03-11 23:10:43.560562+00,4,17,453
4332,Mammal,true,1912,2017-03-11 23:10:46.877955+00,2,17,147
4333,Bird,false,1835,2017-03-11 23:10:50.212164+00,3,17,548
4334,Mammal,true,3331,2017-03-11 23:10:54.800883+00,2,17,386
4335,Reptil,false,1890,2017-03-11 23:10:59.540769+00,4,17,299
4336,Reptil,false,2090,2017-03-11 23:11:03.162995+00,3,17,303
4337,Bird,false,1474,2017-03-11 23:11:06.093325+00,2,17,253
4338,Reptil,true,1723,2017-03-11 23:11:09.25914+00,1,17,449
4339,Amphibian,false,3825,2017-03-11 23:11:14.550445+00,3,17,413
4340,Reptil,false,2439,2017-03-11 23:11:23.022248+00,4,17,357
4341,Mammal,true,3430,2017-03-11 23:11:27.707932+00,4,17,54
4342,Reptil,false,1750,2017-03-11 23:11:30.825183+00,4,17,340
4343,Bird,false,1333,2017-03-11 23:11:33.914657+00,2,17,205
4344,Bird,true,1595,2017-03-11 23:11:36.982195+00,1,17,126
4345,Amphibian,false,7410,2017-03-11 23:11:45.685112+00,3,17,380
4346,Bird,false,1324,2017-03-11 23:11:48.491519+00,4,17,56
4347,Amphibian,false,1185,2017-03-11 23:11:51.070595+00,4,17,417
4348,Reptil,false,29082,2017-03-11 23:12:21.574684+00,2,17,539
4349,Reptil,false,1669,2017-03-11 23:12:24.532168+00,2,17,360
4350,Amphibian,false,1853,2017-03-11 23:12:27.757635+00,4,17,476
4351,Reptil,false,1469,2017-03-11 23:12:30.547271+00,3,17,276
4352,Bird,false,1387,2017-03-11 23:12:33.353995+00,1,17,245
4353,Bird,false,1237,2017-03-11 23:12:35.977507+00,4,17,94
4354,Reptil,false,3370,2017-03-11 23:12:40.733767+00,1,17,345
4355,Amphibian,false,1658,2017-03-11 23:12:43.85508+00,4,17,105
4356,Bird,false,1675,2017-03-11 23:12:46.96149+00,3,17,470
4357,Bird,false,1791,2017-03-11 23:12:50.240935+00,2,17,7
4358,Amphibian,false,1111,2017-03-11 23:12:52.890137+00,1,17,288
4359,Mammal,true,3851,2017-03-12 00:57:31.367453+00,3,7,568
4360,Bird,false,3257,2017-03-12 00:57:37.476942+00,1,7,192
4361,Reptil,false,2226,2017-03-12 00:57:41.434588+00,3,7,520
4362,Mammal,false,1983,2017-03-12 00:57:44.662598+00,4,7,463
4363,Bird,true,2088,2017-03-12 00:57:52.142354+00,4,7,414
4364,Amphibian,false,1885,2017-03-12 00:57:55.374261+00,3,7,483
4365,Mammal,false,2387,2017-03-12 00:57:59.009216+00,4,7,155
4366,Reptil,false,1744,2017-03-12 00:58:01.952043+00,4,7,475
4367,Bird,false,1962,2017-03-12 00:58:05.125003+00,3,7,201
4368,Mammal,true,2101,2017-03-12 00:58:08.533291+00,1,7,350
4369,Mammal,false,2164,2017-03-12 00:58:16.331764+00,3,7,357
4370,Reptil,false,2155,2017-03-12 00:58:19.74949+00,4,7,435
4371,Mammal,false,1698,2017-03-12 00:58:22.768887+00,3,7,167
4372,Mammal,true,2683,2017-03-12 00:58:26.732034+00,3,7,433
4373,Mammal,false,2466,2017-03-12 00:58:30.508352+00,4,7,299
4374,Amphibian,false,1909,2017-03-12 00:58:33.648363+00,4,7,51
4375,Amphibian,false,1642,2017-03-12 00:58:36.643106+00,4,7,405
4376,Amphibian,false,2384,2017-03-12 00:58:40.268545+00,4,7,94
4377,Reptil,false,1554,2017-03-12 00:58:43.092436+00,3,7,433
